packId,packName,category,wordId,english,polish,sentenceEn,sentencePl
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-005,When,Kiedy,When are you coming back?,Kiedy wracasz?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-006,What,Co,What's going on?,Co się dzieje?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-007,Who,Kto,Who told you that?,Kto ci to powiedział?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-008,Or,Lub,Tea or coffee?,Herbata czy kawa?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-009,Whose,Czyje,Whose phone is this?,Czyj to telefon?
t1-p067,"Kto pyta, nie błądzi",Maleństwa,t1-p067-010,Whom,Komu,To whom should I speak?,Z kim powinienem porozmawiać?
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-001,Aspirin,Aspiryna,Take an aspirin.,Weź aspirynę.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-002,Ache,Ból,I have a stomach ache.,Boli mnie brzuch.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-003,Pain,Ból,The pain won't stop.,Ból nie ustaje.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-004,Headache,Ból głowy,I have a terrible headache.,Mam okropny ból głowy.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-005,Fever,Gorączka,She has a high fever.,Ona ma wysoką gorączkę.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-006,Cough,Kaszel,That's a nasty cough.,To paskudny kaszel.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-007,Runny nose,Katar,I have a runny nose.,Mam katar.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-008,Medicine,Lek,Take your medicine.,Weź lekarstwo.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-009,Stress,Stres,Work is causing me stress.,Praca powoduje u mnie stres.
t1-p068,Dolegliwości,Rzeczowniki,t1-p068-010,Pill,Tabletka,Swallow this pill.,Połknij tę tabletkę.
t1-p069,Mentalne,Rzeczowniki,t1-p069-001,Character,Charakter,He has a strong character.,On ma silny charakter.
t1-p069,Mentalne,Rzeczowniki,t1-p069-002,Decision,Decyzja,That was a hard decision.,To była trudna decyzja.
t1-p069,Mentalne,Rzeczowniki,t1-p069-003,Intuition,Intuicja,Trust your intuition.,Zaufaj swojej intuicji.
t1-p069,Mentalne,Rzeczowniki,t1-p069-004,Thought,Myśl,It was just a thought.,To była tylko myśl.
t1-p069,Mentalne,Rzeczowniki,t1-p069-005,Opinion,Opinia,That's just my opinion.,To tylko moja opinia.
t1-p069,Mentalne,Rzeczowniki,t1-p069-006,Idea,Pomysł,I have a great idea.,Mam świetny pomysł.
t1-p069,Mentalne,Rzeczowniki,t1-p069-007,Reason,Powód,Give me one good reason.,Podaj mi jeden dobry powód.
t1-p069,Mentalne,Rzeczowniki,t1-p069-008,Right,Racja,You're right.,Masz rację.
t1-p069,Mentalne,Rzeczowniki,t1-p069-009,Talent,Talent,She has real talent.,Ona ma prawdziwy talent.
t1-p069,Mentalne,Rzeczowniki,t1-p069-010,Joke,Żart,It was only a joke.,To był tylko żart.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-001,Choose,Dokonywać wyboru,You have to choose one.,Musisz wybrać jedno.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-002,Continue,Kontynuować,Let's continue tomorrow.,Kontynuujmy jutro.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-003,Explain,Wytłumaczyć,Can you explain that again?,Możesz to jeszcze raz wytłumaczyć?
t1-p070,Czasowniki 5,Czasowniki,t1-p070-004,Forget,Zapominać,Don't forget your keys.,Nie zapomnij kluczy.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-005,Learn,Uczyć się,Learn English.,Ucz się angielskiego.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-006,Read,Czytać,Read a book.,Czytaj książkę.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-007,Remember,Pamiętać,I remember your face.,Pamiętam twoją twarz.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-008,Ring,Dzwonić,My phone didn't ring.,Mój telefon nie zadzwonił.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-009,Risk,Ryzykować,I don't want to risk it.,Nie chcę tego ryzykować.
t1-p070,Czasowniki 5,Czasowniki,t1-p070-010,Study,Studiować,She studies medicine.,Ona studiuje medycynę.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-001,Avocado,Awokado,This avocado is ripe.,To awokado jest dojrzałe.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-002,Peach,Brzoskwinia,The peach is so juicy.,Ta brzoskwinia jest bardzo soczysta.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-003,Onion,Cebula,Chop the onion finely.,Posiekaj cebulę drobno.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-004,Cauliflower,Kalafior,I baked cauliflower for dinner.,Upiekłem kalafior na obiad.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-005,Corn,Kukurydza,We grilled corn on the cob.,Grillowaliśmy kukurydzę.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-006,Carrot,Marchewka,Rabbits love carrots.,Króliki uwielbiają marchewki.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-007,Lettuce,Sałata,Add some lettuce to the sandwich.,Dodaj trochę sałaty do kanapki.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-008,Strawberry,Truskawka,These strawberries are sweet.,Te truskawki są słodkie.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-009,Grape,Winogrono,Try this purple grape.,Spróbuj tego fioletowego winogrona.
t1-p071,Warzywa I owoce,Rzeczowniki,t1-p071-010,Cherry,Wiśnia,She picked a cherry.,Zerwała wiśnię.
t1-p072,Sukces,Przymiotniki,t1-p072-001,Sure,Pewny,Are you sure about this?,Jesteś tego pewny?
t1-p072,Sukces,Przymiotniki,t1-p072-002,Popular,Popularny,This song is very popular.,Ta piosenka jest bardzo popularna.
t1-p072,Sukces,Przymiotniki,t1-p072-003,Rich,Bogaty,He became rich overnight.,Wzbogacił się z dnia na dzień.
t1-p072,Sukces,Przymiotniki,t1-p072-004,Perfect,Perfekcyjny,Everything went perfect.,Wszystko poszło perfekcyjnie.
t1-p072,Sukces,Przymiotniki,t1-p072-005,Fantastic,Fantastyczny,You did a fantastic job.,Wykonałeś fantastyczną robotę.
t1-p072,Sukces,Przymiotniki,t1-p072-006,Better,Lepszy,I feel much better now.,Czuję się teraz dużo lepiej.
t1-p072,Sukces,Przymiotniki,t1-p072-007,Amazing,Niesamowity,This view is amazing.,Ten widok jest niesamowity.
t1-p072,Sukces,Przymiotniki,t1-p072-008,Super,Super,That's a super idea!,To super pomysł!
t1-p072,Sukces,Przymiotniki,t1-p072-009,Great,Wspaniały,You look great today.,Świetnie dziś wyglądasz.
t1-p072,Sukces,Przymiotniki,t1-p072-010,Only,Jedyny,You're the only one who understands.,"Jesteś jedyną osobą, która rozumie."
t1-p073,Człowiek,Rzeczowniki,t1-p073-001,Blond,Blondyn,He's tall and blond.,Jest wysokim blondynem.
t1-p073,Człowiek,Rzeczowniki,t1-p073-002,Blonde,Blondynka,She's a natural blonde.,Ona jest naturalną blondynką.
t1-p073,Człowiek,Rzeczowniki,t1-p073-003,Brunet,Brunet,My brother is a brunet.,Mój brat jest brunetem.
t1-p073,Człowiek,Rzeczowniki,t1-p073-004,Brunette,Brunetka,I prefer brunettes.,Wolę brunetki.
t1-p073,Człowiek,Rzeczowniki,t1-p073-005,Egoist,Egoista,Don't be such an egoist.,Nie bądź takim egoistą.
t1-p073,Człowiek,Rzeczowniki,t1-p073-006,Women,Kobiety,Women run this company.,Kobiety prowadzą tę firmę.
t1-p073,Człowiek,Rzeczowniki,t1-p073-007,Men,Mężczyźni,Men and women are equal.,Mężczyźni i kobiety są równi.
t1-p073,Człowiek,Rzeczowniki,t1-p073-008,Optimist,Optymista,She's a true optimist.,Ona jest prawdziwym optymistą.
t1-p073,Człowiek,Rzeczowniki,t1-p073-009,Pessimist,Pesymista,Stop being such a pessimist.,Przestań być takim pesymistą.
t1-p073,Człowiek,Rzeczowniki,t1-p073-010,Senior,Senior,My grandfather is a senior now.,Mój dziadek jest teraz seniorem.
t1-p074,Rodzina,Rzeczowniki,t1-p074-001,Grandma,Babcia,My grandma cooks.,Moja babcia gotuje.
t1-p074,Rodzina,Rzeczowniki,t1-p074-002,Grandmother,Babka,My grandmother bakes bread.,Moja babka piecze chleb.
t1-p074,Rodzina,Rzeczowniki,t1-p074-003,Aunt,Ciotka,My aunt is here.,Moja ciotka jest tutaj.
t1-p074,Rodzina,Rzeczowniki,t1-p074-004,Grandfather,Dziadek,My grandfather tells great stories.,Mój dziadek opowiada świetne historie.
t1-p074,Rodzina,Rzeczowniki,t1-p074-005,Grandpa,Dziadzio,My grandpa is 80.,Mój dziadzio ma 80 lat.
t1-p074,Rodzina,Rzeczowniki,t1-p074-006,Cousin,Kuzyn,My cousin is my age.,Mój kuzyn ma mój wiek.
t1-p074,Rodzina,Rzeczowniki,t1-p074-007,Baby,Niemowlę,The baby sleeps.,Niemowlę śpi.
t1-p074,Rodzina,Rzeczowniki,t1-p074-008,Parent,Rodzic,Being a parent is hard.,Bycie rodzicem jest trudne.
t1-p074,Rodzina,Rzeczowniki,t1-p074-009,Sister,Siostra,My sister is here.,Moja siostra jest tutaj.
t1-p074,Rodzina,Rzeczowniki,t1-p074-010,Uncle,Wujek,My uncle is here.,Mój wujek jest tutaj.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-001,Cock,Chuj,He's such a cock sometimes.,Czasem jest takim chujem.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-002,Pussy,Cipka,Don't be such a pussy.,Nie bądź taką cipą.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-003,Asshole,Dupek,He's a real asshole.,On jest prawdziwym dupkiem.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-004,Bastard,Drań,That lucky bastard won again.,Ten szczęściarz znowu wygrał.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-005,Fag,Pedał,He called him a fag.,Nazwał go pedałem.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-006,Bitch,Dziwka,Stop being such a bitch.,Przestań być taką suką.
t1-p075,Wulgaryzmy 2,Slang,t1-p075-007,Fuck off!,Odpierdol się!,Just fuck off already!,Po prostu odpierdol się!
t1-p075,Wulgaryzmy 2,Slang,t1-p075-008,Piss off!,Wypierdalaj!,"Piss off, I'm busy!","Wypierdalaj, jestem zajęty!"
t1-p075,Wulgaryzmy 2,Slang,t1-p075-009,Sod off!,Spierdalaj!,"Sod off, leave me alone!","Spierdalaj, zostaw mnie!"
t1-p075,Wulgaryzmy 2,Slang,t1-p075-010,It sucks,"Chujowo, do dupy",This weather really sucks.,Ta pogoda naprawdę jest do dupy.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-001,Draw,Rysować,Draw a picture.,Narysuj obraz.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-002,Paint,Malować,Paint the wall.,Pomaluj ścianę.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-003,Play,Bawić się,Play outside.,Baw się na zewnątrz.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-004,Relax,Relaksować się,"Just relax, it's fine.","Po prostu się zrelaksuj, wszystko gra."
t1-p076,Czasowniki 6,Czasowniki,t1-p076-005,Rest,Odpoczywać,You need to rest.,Musisz odpocząć.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-006,Ride,Jeździć,Ride a bike.,Jeżdź na rowerze.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-007,Sing,Śpiewać,Sing a song.,Śpiewaj piosenkę.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-008,Smoke,Palić papierosy,Don't smoke here.,Nie pal tutaj.
t1-p076,Czasowniki 6,Czasowniki,t1-p076-009,Travel,Podróżować,I love to travel.,Uwielbiam podróżować.
t1-p077,Dom,Rzeczowniki,t1-p077-001,Alarm clock,Budzik,My alarm clock didn't go off.,Mój budzik nie zadzwonił.
t1-p077,Dom,Rzeczowniki,t1-p077-002,Garage,Garaż,Park the car in the garage.,Zaparkuj samochód w garażu.
t1-p077,Dom,Rzeczowniki,t1-p077-003,Bathroom,Łazienka,The bathroom is upstairs.,Łazienka jest na górze.
t1-p077,Dom,Rzeczowniki,t1-p077-004,Furniture,Meble,We need new furniture.,Potrzebujemy nowych mebli.
t1-p077,Dom,Rzeczowniki,t1-p077-005,Umbrella,Parasol,"Take an umbrella, it's raining.","Weź parasol, pada deszcz."
t1-p077,Dom,Rzeczowniki,t1-p077-006,Pillow,Poduszka,This pillow is too flat.,Ta poduszka jest za płaska.
t1-p077,Dom,Rzeczowniki,t1-p077-007,Washing machine,Pralka,The washing machine is broken.,Pralka jest zepsuta.
t1-p077,Dom,Rzeczowniki,t1-p077-008,Living room,Salon,Let's watch TV in the living room.,Oglądajmy telewizję w salonie.
t1-p077,Dom,Rzeczowniki,t1-p077-009,Neighbor,Sąsiad,My neighbor is very friendly.,Mój sąsiad jest bardzo przyjazny.
t1-p077,Dom,Rzeczowniki,t1-p077-010,Bedroom,Sypialnia,"Clean your bedroom, please.","Posprzątaj swoją sypialnię, proszę."
t1-p078,Jedzenie,Rzeczowniki,t1-p078-001,Cookie,Ciastko,Can I have a cookie?,Mogę dostać ciastko?
t1-p078,Jedzenie,Rzeczowniki,t1-p078-002,Dessert,Deser,What's for dessert?,Co na deser?
t1-p078,Jedzenie,Rzeczowniki,t1-p078-003,Fries,Frytki,I ordered fries with that.,Zamówiłem do tego frytki.
t1-p078,Jedzenie,Rzeczowniki,t1-p078-004,Hamburger,Hamburger,This hamburger is huge.,Ten hamburger jest ogromny.
t1-p078,Jedzenie,Rzeczowniki,t1-p078-005,Yogurt,Jogurt,I eat yogurt every morning.,Jem jogurt każdego ranka.
t1-p078,Jedzenie,Rzeczowniki,t1-p078-006,Sandwich,Kanapka,I made a sandwich for lunch.,Zrobiłem kanapkę na lunch.
t1-p078,Jedzenie,Rzeczowniki,t1-p078-007,Meal,Posiłek,That was a delicious meal.,To był pyszny posiłek.
t1-p078,Jedzenie,Rzeczowniki,t1-p078-008,Snack,Przekąska,Grab a snack if you're hungry.,"Weź przekąskę, jeśli jesteś głodny."
t1-p078,Jedzenie,Rzeczowniki,t1-p078-009,Salt,Sól,This soup needs salt.,Ta zupa potrzebuje soli.
t1-p078,Jedzenie,Rzeczowniki,t1-p078-010,Ham,Szynka,I'll have a ham sandwich.,Poproszę kanapkę z szynką.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-001,Me,Mnie,Call me.,Zadzwoń do mnie.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-002,You,Wam,You are here.,Ty jesteś tutaj.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-003,You,Tobie,You are here.,Ty jesteś tutaj.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-004,Us,Nam,Come with us.,Chodź z nami.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-005,Him,Jemu,I know him.,Znam go.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-006,Her,Jej,Her name is Mary.,Jej imię to Maria.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-007,It,Mu,It is here.,To jest tutaj.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-008,Them,Im,I know them.,Znam ich.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-009,Me,Mnie,Call me.,Zadzwoń do mnie.
t1-p079,Komu? Czemu?,Zaimki,t1-p079-010,You,Wam,You are here.,Ty jesteś tutaj.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-001,Sick,Chory,I feel sick.,Czuję się źle.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-002,Healthy,Zdrowy,Try to eat healthy food.,Staraj się jeść zdrowe jedzenie.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-003,Lucky,Szczęśliwy,You're so lucky!,Masz takie szczęście!
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-004,Smart,Bystry,That was a smart decision.,To była mądra decyzja.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-005,Strong,Silny,I feel strong.,Czuję się silny.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-006,Fair,Sprawiedliwy,That's not fair.,To nie fair.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-007,Dirty,Brudny,Your shoes are dirty.,Twoje buty są brudne.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-008,Clean,Czysty,Clean the house.,Posprzątaj dom.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-009,Fat,Gruby,The cat got really fat.,Kot naprawdę utył.
t1-p080,Przymiotniki 4,Przymiotniki,t1-p080-010,Sexy,Seksowny,She looked absolutely sexy.,Wyglądała absolutnie seksownie.
t1-p081,Miasto,Rzeczowniki,t1-p081-001,Pharmacy,Apteka,The pharmacy closes at eight.,Apteka zamyka się o ósmej.
t1-p081,Miasto,Rzeczowniki,t1-p081-002,Swimming pool,Basen,Let's go to the swimming pool.,Chodźmy na basen.
t1-p081,Miasto,Rzeczowniki,t1-p081-003,Library,Biblioteka,I borrowed a book from the library.,Wypożyczyłem książkę z biblioteki.
t1-p081,Miasto,Rzeczowniki,t1-p081-004,Disco,Dyskoteka,We danced all night at the disco.,Tańczyliśmy całą noc na dyskotece.
t1-p081,Miasto,Rzeczowniki,t1-p081-005,Church,Kościół,The church bells are ringing.,Dzwony kościelne dzwonią.
t1-p081,Miasto,Rzeczowniki,t1-p081-006,Museum,Muzeum,The museum is free on Sundays.,Muzeum jest darmowe w niedziele.
t1-p081,Miasto,Rzeczowniki,t1-p081-007,Bus stop,Przystanek,Wait for me at the bus stop.,Czekaj na mnie na przystanku.
t1-p081,Miasto,Rzeczowniki,t1-p081-008,Supermarket,Supermarket,I need to go to the supermarket.,Muszę iść do supermarketu.
t1-p081,Miasto,Rzeczowniki,t1-p081-009,Shopping,Zakupy,Let's go shopping this weekend.,Chodźmy na zakupy w ten weekend.
t1-p081,Miasto,Rzeczowniki,t1-p081-010,Zoo,Zoo,The kids loved the zoo.,Dzieciom bardzo podobało się zoo.
t1-p082,Przysłówki 1,Przysłówki,t1-p082-001,A little,Trochę,I speak a little English.,Mówię trochę po angielsku.
t1-p082,Przysłówki 1,Przysłówki,t1-p082-002,Alright,W porządku,Everything will be alright.,Wszystko będzie w porządku.
t1-p082,Przysłówki 1,Przysłówki,t1-p082-003,Close to,Blisko,We live close to the park.,Mieszkamy blisko parku.
t1-p082,Przysłówki 1,Przysłówki,t1-p082-004,Fine,W porządku,"I'm fine, thanks.","W porządku, dzięki."
t1-p082,Przysłówki 1,Przysłówki,t1-p082-005,Great,Świetnie,That sounds great!,To brzmi świetnie!
t1-p082,Przysłówki 1,Przysłówki,t1-p082-006,Maybe,Może,Maybe we should wait.,Może powinniśmy poczekać.
t1-p082,Przysłówki 1,Przysłówki,t1-p082-007,Ok,Ok,"Ok, let's do it.","Ok, zróbmy to."
t1-p082,Przysłówki 1,Przysłówki,t1-p082-008,Really,Naprawdę,Do you really mean that?,Naprawdę tak myślisz?
t1-p082,Przysłówki 1,Przysłówki,t1-p082-009,So-so,Tak sobie,How was the movie? So-so.,Jaki był film? Tak sobie.
t1-p082,Przysłówki 1,Przysłówki,t1-p082-010,Together,Razem,We grew up together.,Dorastaliśmy razem.
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-001,Carry on,Kontynuować robienie czegoś,Carry on without me.,Kontynuuj beze mnie.
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-002,Come on,Chodź szybko!,"Come on, we're late!","Chodź szybko, spóźniamy się!"
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-003,Be back,Być z powrotem,I'll be back in five minutes.,Będę z powrotem za pięć minut.
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-004,Come back,Wrócić,Please come back soon.,"Proszę, wróć szybko."
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-005,Come in,Wejść,"Come in, the door's open.","Wejdź, drzwi są otwarte."
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-006,Get to,Dotrzeć dokądś,How do I get to the station?,Jak dotrę na stację?
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-007,Go back,Wracać,I want to go back home.,Chcę wrócić do domu.
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-008,Get up,Podnieść się,"Get up, we're leaving!","Wstawaj, wyjeżdżamy!"
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-009,Sit down,Usiąść,Sit down and relax.,Usiądź i zrelaksuj się.
t1-p083,Ciągle w ruchu,Phrasale,t1-p083-010,Find out,Dowiedzieć się,I need to find out the truth.,Muszę dowiedzieć się prawdy.
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-001,BRB,Zw,"BRB, someone's at the door.","ZW, ktoś jest przy drzwiach."
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-002,CYA,Nara,"Gotta go, CYA!","Muszę iść, NARA!"
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-003,IDK,Nwm,"IDK, maybe later.","NWM, może później."
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-004,IMO,Moim zdaniem,"IMO, this is the best option.",MOIM ZDANIEM to najlepsza opcja.
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-005,BF,Chłopak,This is my BF.,To mój CHŁOPAK.
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-006,LMAO,Śmiać się do rozpuku,"LMAO, that's hilarious!","PADAM ZE ŚMIECHU, to jest zabawne!"
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-007,GF,Dziewczyna,Meet my GF.,Poznaj moją DZIEWCZYNĘ.
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-008,YOLO,Żyje się tylko raz,"YOLO, let's do it!","ŻYJE SIĘ TYLKO RAZ, zróbmy to!"
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-009,For you,Dla ciebie,This one's for you.,Ten jest dla ciebie.
t1-p084,Zostań w świecie skrótów,Skróty,t1-p084-010,PM,Prywatna wiadomość,Send me a PM.,Wyślij mi PW.
t1-p085,Kraje,Rzeczowniki,t1-p085-001,England,Anglia,I've never been to England.,Nigdy nie byłem w Anglii.
t1-p085,Kraje,Rzeczowniki,t1-p085-002,English,Angielka,My teacher is English.,Moja nauczycielka jest Angielką.
t1-p085,Kraje,Rzeczowniki,t1-p085-003,United kingdom,Zjednoczone królestwo,The United Kingdom has four nations.,Zjednoczone Królestwo ma cztery narody.
t1-p085,Kraje,Rzeczowniki,t1-p085-004,Great britain,Wielka brytania,Great Britain is an island.,Wielka Brytania jest wyspą.
t1-p085,Kraje,Rzeczowniki,t1-p085-005,British,Brytyjka,My colleague is British.,Moja koleżanka jest Brytyjką.
t1-p085,Kraje,Rzeczowniki,t1-p085-006,China,Chiny,China has a huge population.,Chiny mają ogromną populację.
t1-p085,Kraje,Rzeczowniki,t1-p085-007,Chinese,Chinka,My neighbor is Chinese.,Moja sąsiadka jest Chinką.
t1-p085,Kraje,Rzeczowniki,t1-p085-008,France,Francja,We're flying to France in June.,Lecimy do Francji w czerwcu.
t1-p085,Kraje,Rzeczowniki,t1-p085-009,French,Francuzka,My friend is French.,Moja przyjaciółka jest Francuzką.
t1-p085,Kraje,Rzeczowniki,t1-p085-010,Country,Kraj,Which country are you from?,Z jakiego kraju jesteś?
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-001,To,Do,I'm going to the store.,Idę do sklepu.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-002,On,Na,The keys are on the table.,Klucze są na stole.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-003,To,Na,We're heading to the party.,Idziemy na imprezę.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-004,Next to,Przy,Sit next to me.,Usiądź przy mnie.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-005,At,Przy,Meet me at the entrance.,Spotkaj się ze mną przy wejściu.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-006,In,W,It's in the drawer.,Jest w szufladzie.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-007,Via,Przez,We flew to Rome via Paris.,Lecieliśmy do Rzymu przez Paryż.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-008,Up,W górę,Go up.,Idź do góry.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-009,Off,Z,Take it off the shelf.,Zdejmij to z półki.
t1-p086,Kierunek I miejsce,Maleństwa,t1-p086-010,Mid,W połowie,We stopped mid-way.,Zatrzymaliśmy się w połowie drogi.
t1-p087,Kraje,Rzeczowniki,t1-p087-001,Poland,Polska,Poland is in central Europe.,Polska leży w środkowej Europie.
t1-p087,Kraje,Rzeczowniki,t1-p087-002,Pole,Polka,She's a proud Pole.,Ona jest dumną Polką.
t1-p087,Kraje,Rzeczowniki,t1-p087-003,India,Indie,Spices from India are amazing.,Przyprawy z Indii są niesamowite.
t1-p087,Kraje,Rzeczowniki,t1-p087-004,Indian,Hinduska,My colleague is Indian.,Moja koleżanka jest Hinduską.
t1-p087,Kraje,Rzeczowniki,t1-p087-005,German,Niemka,His wife is German.,Jego żona jest Niemką.
t1-p087,Kraje,Rzeczowniki,t1-p087-006,Germany,Niemcy,We drove through Germany.,Przejechaliśmy przez Niemcy.
t1-p087,Kraje,Rzeczowniki,t1-p087-007,The united states of america,Stany zjednoczone,The United States has fifty states.,Stany Zjednoczone mają pięćdziesiąt stanów.
t1-p087,Kraje,Rzeczowniki,t1-p087-008,American,Amerykanka,My roommate is American.,Moja współlokatorka jest Amerykanką.
t1-p087,Kraje,Rzeczowniki,t1-p087-009,Nationality,Narodowość,What's your nationality?,Jaka jest twoja narodowość?
t1-p087,Kraje,Rzeczowniki,t1-p087-010,Nation,Naród,The whole nation celebrated.,Cały naród świętował.
t1-p088,Transport,Rzeczowniki,t1-p088-001,Diesel,Olej napędowy,This car runs on diesel.,Ten samochód jeździ na olej napędowy.
t1-p088,Transport,Rzeczowniki,t1-p088-002,Passenger,Pasażer,There's one passenger left.,Zostaje jeden pasażer.
t1-p088,Transport,Rzeczowniki,t1-p088-003,Seat,Siedzenie,Is this seat taken?,Czy to miejsce jest zajęte?
t1-p088,Transport,Rzeczowniki,t1-p088-004,Taxi,Taksówka,Let's just call a taxi.,Po prostu wezwijmy taksówkę.
t1-p088,Transport,Rzeczowniki,t1-p088-005,Cab,Taryfa,Grab a cab outside.,Złap taryfę na zewnątrz.
t1-p088,Transport,Rzeczowniki,t1-p088-006,Highway,Autostrada,We took the highway instead.,Pojechaliśmy zamiast tego autostradą.
t1-p088,Transport,Rzeczowniki,t1-p088-007,Petrol,Benzyna,We're low on petrol.,Mamy mało benzyny.
t1-p088,Transport,Rzeczowniki,t1-p088-008,Gas,Gaz,Don't forget to pay the gas bill.,Nie zapomnij zapłacić rachunku za gaz.
t1-p088,Transport,Rzeczowniki,t1-p088-009,Car keys,Kluczyki do samochodu,I can't find my car keys.,Nie mogę znaleźć kluczyków do samochodu.
t1-p088,Transport,Rzeczowniki,t1-p088-010,Motorcycle,Motocykl,He rides a motorcycle to work.,On jeździ motocyklem do pracy.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-001,Clean,Czyścić,Clean the house.,Posprzątaj dom.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-002,Cook,Gotować,I cook every day.,Gotuję codziennie.
t1-p089,Czasowniki 7,Czasowniki,t1-p089-003,Fly,Latać,Fly a kite.,Puszczaj latawiec.
